acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0.879,0.6,180875.0,0.412,0.851,F#,0.133,-9.18,Minor,0.0455,170.111,0.544,Jazz
0.738,0.372,465133.0,0.168,0.7290000000000001,F,0.0917,-22.966,Major,0.0319,96.074,0.195,Jazz
0.331,0.767,227440.0,0.76,0.848,F,0.0707,-9.975,Minor,0.0274,112.016,0.94,Jazz
0.34,0.632,255560.0,0.675,0.775,A#,0.0991,-7.977,Minor,0.0555,170.41,0.6729999999999999,Jazz
0.499,0.708,242857.0,0.615,0.0,A#,0.0997,-9.415,Minor,0.212,83.962,0.684,Jazz
0.357,0.586,291040.0,0.426,0.474,C,0.0762,-10.904000000000002,Minor,0.0242,80.941,0.21,Jazz
0.79,0.597,261200.0,0.0743,0.0,E,0.125,-16.807000000000002,Major,0.0465,120.617,0.341,Jazz
0.291,0.424,620173.0,0.4479999999999999,0.775,C,0.187,-12.583,Minor,0.0288,171.389,0.257,Jazz
0.0315,0.813,240980.0,0.4029999999999999,0.0,G,0.11,-11.101,Major,0.344,111.905,0.66,Jazz
0.162,0.865,124796.0,0.364,0.938,E,0.111,-6.919,Minor,0.0666,93.739,0.7070000000000001,Jazz
0.515,0.623,288933.0,0.659,0.0404,F,0.364,-8.532,Major,0.04,102.984,0.435,Jazz
0.439,0.779,318173.0,0.421,0.177,E,0.223,-10.701,Major,0.0274,94.013,0.367,Jazz
0.762,0.649,189400.0,0.2319999999999999,7.82e-06,C,0.684,-16.551,Major,0.0799,61.059,0.648,Jazz
0.281,0.67,257093.0,0.763,0.376,G,0.1889999999999999,-8.361,Minor,0.0274,106.009,0.6990000000000001,Jazz
0.471,0.508,-1.0,0.253,0.246,D#,0.121,-17.518,Major,0.0487,95.527,0.579,Jazz
0.664,0.3389999999999999,191240.0,0.381,8.39e-05,F#,0.11,-13.054,Minor,0.0412,86.14200000000001,0.282,Jazz
0.823,0.8009999999999999,198586.0,0.363,0.00341,F,0.107,-10.867,Major,0.312,85.958,0.53,Jazz
0.0967,0.504,615947.0,0.562,0.899,C#,0.155,-11.675999999999998,Major,0.1369999999999999,134.70600000000002,0.575,Jazz
0.083,0.4029999999999999,307440.0,0.929,0.841,B,0.772,-9.06,Minor,0.0893,147.845,0.764,Jazz
0.0232,0.564,232427.0,0.672,0.715,F#,0.0758,-8.658,Minor,0.0518,85.065,0.727,Jazz
0.825,0.741,274683.0,0.298,0.000681,D,0.0968,-9.561,Major,0.21,73.813,0.522,Jazz
0.934,0.7929999999999999,64865.0,0.259,0.72,F,0.102,-16.555999999999997,Major,0.0525,148.055,0.857,Jazz
0.06,0.706,-1.0,0.6890000000000001,0.235,G#,0.163,-4.881,Major,0.0736,117.549,0.44,Jazz
0.291,0.3389999999999999,534752.0,0.911,0.928,G,0.0896,-6.393,Minor,0.142,125.479,0.441,Jazz
0.972,0.426,-1.0,0.15,0.858,A,0.106,-19.671,Major,0.0361,110.064,0.079,Jazz
0.0135,0.509,260027.0,0.728,0.0437,F#,0.141,-6.461,Minor,0.0321,92.212,0.173,Jazz
0.792,0.5670000000000001,162867.0,0.124,0.0,C,0.106,-16.445999999999998,Major,0.0562,79.37,0.3429999999999999,Jazz
0.456,0.503,400707.0,0.455,0.804,A#,0.1119999999999999,-9.641,Minor,0.0369,139.484,0.401,Jazz
0.87,0.436,185280.0,0.154,1.02e-05,C#,0.221,-14.332,Major,0.0472,73.546,0.289,Jazz
0.8320000000000001,0.6709999999999999,-1.0,0.411,0.487,D,0.3389999999999999,-7.213999999999999,Minor,0.0405,79.149,0.652,Jazz
0.0211,0.49,154412.0,0.72,0.471,B,0.3329999999999999,-7.18,Minor,0.382,168.313,0.684,Jazz
0.826,0.384,153600.0,0.206,0.0,C,0.5529999999999999,-11.961,Minor,0.0319,170.16299999999998,0.667,Jazz
0.1639999999999999,0.7140000000000001,242507.0,0.662,0.0739,C#,0.106,-5.295,Minor,0.0302,94.992,0.617,Jazz
0.82,0.473,448147.0,0.215,0.0145,F#,0.107,-16.340999999999998,Minor,0.0427,122.515,0.162,Jazz
0.7140000000000001,0.529,125960.0,0.363,0.0,A,0.0571,-8.586,Minor,0.0445,137.945,0.6679999999999999,Jazz
0.61,0.445,428200.0,0.6509999999999999,7.66e-06,F,0.0853,-10.226,Minor,0.0385,135.523,0.602,Jazz
0.971,0.203,173533.0,0.0895,0.0213,D,0.108,-19.755,Minor,0.0404,173.451,0.115,Jazz
0.675,0.615,138320.0,0.186,0.0,C,0.1939999999999999,-12.382,Minor,0.0508,73.007,0.7490000000000001,Jazz
0.76,0.586,483280.0,0.284,0.7829999999999999,F#,0.102,-15.468,Minor,0.0363,93.365,0.391,Jazz
0.937,0.6679999999999999,203520.0,0.148,1.52e-05,B,0.0878,-12.412,Major,0.0382,99.53,0.147,Jazz
0.287,0.595,303373.0,0.473,0.000235,B,0.201,-10.624,Minor,0.0345,147.204,0.6659999999999999,Jazz
0.962,0.406,368107.0,0.208,0.929,C#,0.181,-13.767,Minor,0.0413,102.778,0.292,Jazz
0.888,0.66,325507.0,0.124,0.0007639999999999,F,0.111,-19.2,Minor,0.0496,129.91899999999998,0.362,Jazz
0.846,0.606,126370.0,0.221,0.857,D,0.0921,-8.404,Major,0.0909,183.221,0.369,Jazz
0.1939999999999999,0.708,222281.0,0.427,0.00602,B,0.0918,-9.511,Major,0.241,90.24,0.619,Jazz
0.907,0.152,298133.0,0.0882,0.00371,G#,0.107,-21.102,Minor,0.0336,65.923,0.121,Jazz
0.825,0.428,275071.0,0.375,0.000176,C,0.0821,-9.906,Major,0.0496,78.525,0.142,Jazz
0.795,0.455,119960.0,0.288,0.00252,A,0.249,-11.999,Major,0.0275,83.41799999999999,0.476,Jazz
0.898,0.44,316159.0,0.466,0.9,C,0.115,-16.594,Major,0.0548,83.81200000000001,0.528,Jazz
0.262,0.685,309786.0,0.557,0.3929999999999999,C#,0.119,-8.36,Major,0.0393,92.926,0.7559999999999999,Jazz
0.625,0.607,349600.0,0.682,9.74e-06,C,0.0489,-9.085,Major,0.0327,177.36700000000002,0.95,Jazz
0.486,0.757,232307.0,0.665,0.00371,C#,0.109,-9.31,Major,0.175,88.969,0.675,Jazz
0.6940000000000001,0.6509999999999999,210000.0,0.347,0.0249,C,0.11,-9.175,Major,0.0341,75.97800000000001,0.5329999999999999,Jazz
0.848,0.478,243480.0,0.095,0.0021,C,0.0883,-18.664,Major,0.0294,67.858,0.184,Jazz
0.7979999999999999,0.5539999999999999,91429.0,0.1939999999999999,0.8009999999999999,C#,0.0887,-14.281,Major,0.0324,84.023,0.114,Jazz
0.0283,0.655,524750.0,0.5539999999999999,0.816,D,0.106,-10.696,Major,0.142,153.88,0.7040000000000001,Jazz
0.000869,0.552,212597.0,0.835,0.0285,C#,0.417,-5.698,Major,0.0796,89.999,0.564,Jazz
0.933,0.466,259760.0,0.257,2.45e-05,A#,0.12,-9.087,Minor,0.0393,117.962,0.245,Jazz
0.54,0.537,295413.0,0.268,0.0,F,0.118,-17.432000000000002,Minor,0.0689,96.822,0.616,Jazz
0.617,0.652,256507.0,0.69,0.731,G,0.12,-8.627,Minor,0.0543,167.743,0.809,Jazz
0.113,0.6970000000000001,271027.0,0.863,0.0,G#,0.105,-5.912999999999999,Major,0.0378,117.806,0.8959999999999999,Jazz
0.125,0.5529999999999999,251733.0,0.588,0.58,G#,0.111,-6.3420000000000005,Major,0.0678,76.40899999999999,0.278,Jazz
0.0211,0.5820000000000001,252013.0,0.7859999999999999,0.8690000000000001,F,0.0818,-7.562,Minor,0.0335,96.623,0.85,Jazz
0.107,0.809,296880.0,0.931,0.0004969999999999,G,0.261,-5.606,Major,0.0458,108.003,0.828,Jazz
0.24,0.7829999999999999,240333.0,0.741,7.85e-06,C#,0.248,-5.989,Minor,0.0359,119.91,0.964,Jazz
0.249,0.534,841747.0,0.524,0.418,A#,0.096,-9.931,Major,0.0332,118.84,0.5820000000000001,Jazz
0.865,0.769,134466.0,0.31,0.931,F#,0.113,-13.617,Minor,0.282,158.039,0.846,Jazz
0.8,0.445,176333.0,0.433,0.0742,G,0.115,-13.394,Major,0.0362,86.036,0.547,Jazz
0.831,0.5920000000000001,355040.0,0.545,0.0,A,0.155,-7.091,Major,0.0746,79.07300000000001,0.713,Jazz
0.00497,0.7440000000000001,157858.0,0.6890000000000001,0.0,G#,0.165,-10.007,Major,0.0619,122.662,0.216,Jazz
0.7859999999999999,0.39,205320.0,0.346,0.0124,F,0.096,-14.285,Major,0.037,82.58200000000001,0.797,Jazz
0.477,0.602,338453.0,0.648,0.000357,G#,0.092,-7.551,Major,0.0805,92.648,0.764,Jazz
0.4579999999999999,0.581,-1.0,0.831,0.377,F#,0.354,-7.617999999999999,Major,0.0473,95.009,0.427,Jazz
0.73,0.705,-1.0,0.427,0.943,G#,0.114,-9.423,Major,0.0462,98.965,0.7240000000000001,Jazz
0.37,0.6859999999999999,220357.0,0.802,0.000101,D,0.0326,-5.196000000000001,Major,0.064,101.894,0.902,Jazz
0.0541,0.954,202480.0,0.777,0.7859999999999999,D,0.111,-7.935,Minor,0.0422,122.32,0.952,Jazz
0.441,0.562,157307.0,0.728,3.33e-05,F,0.351,-9.14,Major,0.0984,78.205,0.731,Jazz
0.93,0.585,182200.0,0.272,0.115,B,0.128,-16.692999999999998,Minor,0.0802,90.104,0.583,Jazz
0.465,0.645,-1.0,0.452,0.144,A,0.108,-8.305,Minor,0.0582,140.028,0.272,Jazz
0.526,0.698,409000.0,0.266,0.597,G#,0.11,-12.171,Major,0.108,128.481,0.2789999999999999,Jazz
0.0014199999999999,0.5920000000000001,274967.0,0.957,0.64,C#,0.1669999999999999,-6.992999999999999,Major,0.0422,132.976,0.461,Jazz
0.667,0.435,259067.0,0.532,0.341,D,0.108,-8.311,Major,0.0329,106.956,0.574,Jazz
0.122,0.593,228107.0,0.629,0.821,F#,0.0997,-13.889,Minor,0.0629,179.69400000000002,0.148,Jazz
0.974,0.474,377320.0,0.1119999999999999,0.873,C,0.1119999999999999,-17.762,Major,0.0297,106.514,0.1159999999999999,Jazz
0.8959999999999999,0.221,-1.0,0.145,0.902,G#,0.134,-12.406,Major,0.0335,67.95100000000001,0.2319999999999999,Jazz
0.941,0.4379999999999999,141133.0,0.0075599999999999,0.00643,C,0.109,-26.44,Minor,0.0382,133.32,0.2769999999999999,Jazz
0.298,0.659,403200.0,0.345,0.7140000000000001,A,0.0588,-16.255,Minor,0.0368,90.491,0.846,Jazz
0.931,0.3829999999999999,179040.0,0.134,0.0,G,0.106,-12.776,Major,0.0328,135.215,0.204,Jazz
0.0317,0.6729999999999999,322027.0,0.826,0.7929999999999999,D,0.0465,-5.941,Minor,0.0303,118.975,0.907,Jazz
0.981,0.73,162733.0,0.284,0.898,G,0.0966,-10.898,Major,0.0613,114.847,0.644,Jazz
0.945,0.382,347147.0,0.0365,0.457,A#,0.128,-26.788,Major,0.0412,101.094,0.157,Jazz
0.00054,0.5710000000000001,362029.0,0.893,0.4679999999999999,G,0.386,-5.994,Minor,0.0416,128.99200000000002,0.466,Jazz
0.143,0.384,212200.0,0.575,1.57e-05,C#,0.674,-7.194,Minor,0.0762,97.635,0.693,Jazz
0.581,0.397,37880.0,0.687,0.0119,G,0.173,-21.698,Minor,0.0468,109.316,0.7290000000000001,Jazz
0.959,0.597,255533.0,0.263,0.9,G,0.134,-21.112,Minor,0.0284,94.44,0.262,Jazz
0.385,0.684,282240.0,0.684,0.29,C#,0.106,-13.337,Major,0.0418,113.988,0.616,Jazz
0.000262,0.209,425588.0,0.742,0.0289999999999999,A,0.313,-6.882999999999999,Minor,0.0445,189.49400000000003,0.377,Jazz
0.0472,0.7909999999999999,286787.0,0.7490000000000001,0.948,A#,0.185,-6.332999999999999,Minor,0.0369,107.068,0.5539999999999999,Jazz
0.465,0.433,197040.0,0.535,2.32e-05,G#,0.24,-11.678,Major,0.0315,74.043,0.721,Jazz
0.0271,0.3989999999999999,252600.0,0.3229999999999999,0.865,A,0.0945,-16.038,Minor,0.0337,108.402,0.119,Jazz
0.732,0.525,-1.0,0.499,0.936,C,0.0966,-9.023,Minor,0.0246,87.98899999999999,0.3379999999999999,Jazz
0.887,0.4429999999999999,242867.0,0.1889999999999999,0.782,F#,0.115,-15.276,Minor,0.0375,99.005,0.286,Jazz
0.4589999999999999,0.607,84320.0,0.503,0.885,F,0.148,-14.754,Major,0.0392,95.987,0.2689999999999999,Jazz
0.000811,0.487,242480.0,0.875,0.805,A,0.0758,-6.648,Minor,0.031,109.046,0.615,Jazz
0.72,0.5429999999999999,328493.0,0.151,0.7609999999999999,C,0.1009999999999999,-16.283,Major,0.0416,89.45700000000001,0.0772,Jazz
0.0263,0.738,-1.0,0.305,0.924,C#,0.139,-9.607,Minor,0.0755,174.235,0.688,Jazz
0.0944,0.8690000000000001,-1.0,0.745,0.125,C,0.0684,-4.092,Major,0.0387,124.009,0.8420000000000001,Jazz
0.0274,0.376,589787.0,0.804,0.784,F#,0.282,-8.591000000000001,Minor,0.076,163.231,0.607,Jazz
0.1369999999999999,0.833,256093.0,0.563,0.0112,A,0.0472,-10.8,Minor,0.0434,116.909,0.8140000000000001,Jazz
0.715,0.5379999999999999,256800.0,0.52,0.0175,G,0.0676,-10.127,Minor,0.0408,83.816,0.764,Jazz
0.805,0.424,404787.0,0.267,0.884,C,0.0997,-20.077,Major,0.0379,108.082,0.132,Jazz
0.0442,0.6,215387.0,0.899,0.00156,F#,0.602,-9.869,Minor,0.0578,88.537,0.883,Jazz
0.485,0.485,508187.0,0.522,0.0168,C,0.154,-10.414,Major,0.0454,75.247,0.552,Jazz
0.509,0.721,66588.0,0.282,0.841,D#,0.107,-8.691,Minor,0.0356,94.043,0.7709999999999999,Jazz
0.408,0.653,-1.0,0.437,0.0052299999999999,C,0.1159999999999999,-11.795,Major,0.0736,131.09799999999998,0.622,Jazz
0.0654,0.919,195720.0,0.613,0.104,C#,0.0829,-8.785,Major,0.0394,132.03799999999998,0.963,Jazz
0.5870000000000001,0.8140000000000001,118673.0,0.473,0.78,E,0.0939,-9.401,Minor,0.136,89.016,0.293,Jazz
0.069,0.926,257493.0,0.532,0.0,F#,0.0619,-12.841,Major,0.291,93.352,0.873,Jazz
0.954,0.253,279453.0,0.27,7.18e-05,A,0.175,-11.822,Minor,0.0323,78.47,0.103,Jazz
0.655,0.763,144320.0,0.621,0.0,D,0.158,-9.908,Major,0.0374,103.309,0.825,Jazz
0.423,0.514,-1.0,0.515,5.4600000000000006e-05,A#,0.0809,-10.255999999999998,Major,0.042,103.042,0.769,Jazz
0.655,0.478,435573.0,0.33,0.847,F,0.177,-13.283,Major,0.036,113.902,0.455,Jazz
0.4479999999999999,0.457,280307.0,0.282,0.423,F,0.159,-13.008,Minor,0.0345,124.217,0.257,Jazz
0.918,0.5489999999999999,187693.0,0.1689999999999999,0.0,A,0.159,-13.433,Minor,0.0779,79.318,0.36,Jazz
0.512,0.7509999999999999,160467.0,0.382,0.0,A,0.093,-12.231,Major,0.039,114.096,0.7170000000000001,Jazz
0.337,0.561,-1.0,0.633,0.0148,A,0.4379999999999999,-6.044,Major,0.039,83.96600000000001,0.351,Jazz
0.063,0.485,328806.0,0.631,0.000361,B,0.221,-9.476,Minor,0.0579999999999999,129.964,0.17,Jazz
0.355,0.444,195643.0,0.7559999999999999,9.35e-06,G,0.14,-7.632999999999999,Major,0.285,87.01700000000001,0.499,Jazz
0.8440000000000001,0.617,258960.0,0.16,0.0001899999999999,F,0.139,-16.934,Minor,0.0471,124.433,0.466,Jazz
0.00163,0.667,239085.0,0.857,0.3929999999999999,A#,0.13,-2.974,Minor,0.15,88.961,0.193,Jazz
0.0995,0.467,69720.0,0.0048,4.08e-05,E,0.0633,-32.798,Minor,0.0399,54.31399999999999,0.084,Jazz
0.687,0.528,879013.0,0.3429999999999999,0.623,C,0.3979999999999999,-15.977,Minor,0.0509,120.891,0.497,Jazz
0.0475,0.635,-1.0,0.624,0.319,A#,0.0403,-13.890999999999998,Minor,0.0423,123.838,0.862,Jazz
0.0507,0.591,405013.0,0.5589999999999999,0.3329999999999999,G,0.129,-10.384,Major,0.0332,136.476,0.616,Jazz
0.466,0.579,340333.0,0.416,0.851,E,0.135,-10.246,Major,0.0274,86.00399999999999,0.191,Jazz
0.991,0.467,200600.0,0.00861,0.141,A,0.104,-28.227,Minor,0.0343,79.75,0.104,Jazz
0.0449,0.518,262319.0,0.634,0.927,A,0.11,-11.032,Major,0.0297,99.002,0.3939999999999999,Jazz
0.93,0.517,257827.0,0.0984,0.00555,A,0.256,-17.164,Minor,0.0463,127.008,0.433,Jazz
0.596,0.606,-1.0,0.3429999999999999,0.524,C,0.529,-12.022,Major,0.0492,74.637,0.512,Jazz
0.777,0.42,328027.0,0.27,0.862,C#,0.1,-14.396,Major,0.0326,99.823,0.136,Jazz
0.99,0.389,129773.0,0.0894,0.937,E,0.1639999999999999,-24.719,Minor,0.0266,72.983,0.17,Jazz
0.23,0.693,475480.0,0.59,0.8340000000000001,E,0.0685,-7.232,Minor,0.0464,117.006,0.237,Jazz
0.992,0.515,138307.0,0.41,0.882,D#,0.27,-13.553,Major,0.0351,62.014,0.7609999999999999,Jazz
0.535,0.792,-1.0,0.5379999999999999,0.0,B,0.122,-8.654,Minor,0.314,91.992,0.7609999999999999,Jazz
0.866,0.517,-1.0,0.273,0.774,A#,0.979,-17.279,Minor,0.0627,63.423,0.321,Jazz
0.8240000000000001,0.186,224293.0,0.27,5.04e-05,C#,0.146,-12.154000000000002,Major,0.0315,88.486,0.183,Jazz
0.8909999999999999,0.748,177160.0,0.695,0.509,A,0.108,-5.712999999999999,Minor,0.0438,133.382,0.951,Jazz
0.3939999999999999,0.523,336039.0,0.544,0.0004379999999999,G,0.0699,-7.89,Major,0.0316,134.517,0.603,Jazz
0.855,0.703,429093.0,0.349,0.936,G#,0.1119999999999999,-11.853,Minor,0.0592,83.152,0.372,Jazz
0.8640000000000001,0.377,172027.0,0.209,0.0,F,0.282,-12.585,Minor,0.0329,175.8,0.536,Jazz
0.0552,0.636,-1.0,0.55,0.244,F#,0.0666,-11.936,Minor,0.0799,140.094,0.3879999999999999,Jazz
0.606,0.74,322234.0,0.6,0.000752,C#,0.1369999999999999,-8.443,Major,0.319,96.542,0.637,Jazz
0.6609999999999999,0.7709999999999999,230696.0,0.635,0.727,F,0.0761,-8.327,Minor,0.0576,104.985,0.6990000000000001,Jazz
0.1119999999999999,0.698,251960.0,0.5710000000000001,0.831,C,0.141,-13.352,Major,0.0417,95.008,0.809,Jazz
0.434,0.778,240853.0,0.5489999999999999,0.0,G#,0.0488,-6.267,Minor,0.036,110.498,0.762,Jazz
0.972,0.504,181440.0,0.0644,4.36e-06,D,0.174,-14.754,Minor,0.0408,106.994,0.4029999999999999,Jazz
0.967,0.499,170000.0,0.0846,4.27e-06,G,0.122,-19.736,Major,0.0325,105.913,0.192,Jazz
0.295,0.376,326533.0,0.537,0.122,D,0.774,-9.309,Minor,0.033,89.855,0.2269999999999999,Jazz
0.871,0.659,-1.0,0.395,0.825,D#,0.207,-13.325,Minor,0.0311,129.905,0.342,Jazz
0.208,0.573,332293.0,0.62,0.205,G,0.3,-8.127,Minor,0.0352,171.854,0.524,Jazz
0.318,0.7559999999999999,296227.0,0.531,0.713,F,0.0929,-11.627,Minor,0.0403,119.991,0.838,Jazz
0.0996,0.636,358677.0,0.8,0.575,C#,0.0902,-5.827999999999999,Major,0.0378,163.986,0.8370000000000001,Jazz
0.244,0.774,403640.0,0.564,0.826,G#,0.046,-11.872,Minor,0.0541,115.32,0.784,Jazz
0.755,0.669,274787.0,0.391,2.23e-05,C#,0.104,-12.679,Minor,0.0665,95.996,0.608,Jazz
9.84e-05,0.381,393913.0,0.923,0.87,B,0.0657,-5.0280000000000005,Major,0.0579,114.88,0.335,Jazz
0.165,0.78,409587.0,0.7070000000000001,0.168,A,0.0975,-7.951,Minor,0.0379,114.765,0.932,Jazz
0.474,0.7140000000000001,272773.0,0.545,0.727,F,0.0969,-8.665,Minor,0.0341,136.018,0.603,Jazz
0.00671,0.608,250069.0,0.473,0.00376,A,0.114,-9.835,Major,0.0429,80.01100000000001,0.604,Jazz
0.593,0.855,364707.0,0.356,0.00885,F,0.1009999999999999,-14.847,Minor,0.0415,117.955,0.768,Jazz
0.7390000000000001,0.6809999999999999,197889.0,0.662,0.000177,A,0.105,-9.964,Minor,0.0482,142.811,0.877,Jazz
0.5710000000000001,0.589,251947.0,0.8440000000000001,0.000627,G,0.0983,-4.4110000000000005,Major,0.0493,109.295,0.848,Jazz
0.5,0.752,274893.0,0.504,0.0832,G,0.628,-10.2,Minor,0.0573,100.013,0.485,Jazz
0.0362,0.5479999999999999,345640.0,0.7979999999999999,0.807,F,0.0915,-7.28,Major,0.045,173.028,0.079,Jazz
0.951,0.608,230680.0,0.208,0.0,F,0.131,-11.824000000000002,Major,0.0316,70.9,0.239,Jazz
0.841,0.583,22750.0,0.784,0.493,E,0.2269999999999999,-6.481,Major,0.434,83.773,0.9,Jazz
6.6e-05,0.226,506733.0,0.945,0.00117,G#,0.122,-5.324,Major,0.0686,170.27900000000002,0.381,Jazz
0.7340000000000001,0.662,-1.0,0.265,0.926,A,0.0818,-18.991,Major,0.0634,150.02100000000002,0.0396,Jazz
0.606,0.682,183427.0,0.3779999999999999,0.0322,F#,0.11,-11.524,Minor,0.235,91.403,0.598,Jazz
0.173,0.636,276360.0,0.387,0.622,F,0.0291,-8.967,Minor,0.0328,76.03,0.607,Jazz
0.125,0.638,246613.0,0.835,0.3289999999999999,B,0.1,-7.556,Minor,0.0687,172.102,0.779,Jazz
0.873,0.391,287333.0,0.33,0.944,C,0.104,-12.07,Minor,0.0291,110.219,0.179,Jazz
0.8540000000000001,0.63,420640.0,0.1119999999999999,0.0215,A,0.0901,-17.845,Minor,0.0545,120.614,0.402,Jazz
0.883,0.469,227219.0,0.441,0.00114,G#,0.1159999999999999,-9.165,Minor,0.0372,76.741,0.593,Jazz
0.0746,0.852,219789.0,0.655,0.00246,B,0.113,-4.954,Minor,0.301,95.065,0.764,Jazz
0.917,0.591,159773.0,0.125,0.344,C,0.0956,-14.429,Major,0.0469,83.626,0.4029999999999999,Jazz
0.461,0.469,316160.0,0.3329999999999999,9.41e-05,F,0.111,-14.084,Minor,0.0515,108.982,0.408,Jazz
0.805,0.591,167493.0,0.231,0.0,G#,0.142,-11.436,Major,0.0775,72.589,0.401,Jazz
0.623,0.47,394920.0,0.156,0.187,D,0.104,-17.035999999999998,Major,0.0399,118.176,0.059,Jazz
0.737,0.525,239000.0,0.322,0.79,A#,0.2769999999999999,-11.352,Minor,0.0542,106.028,0.481,Jazz
0.456,0.628,246933.0,0.434,0.8540000000000001,B,0.113,-10.625,Minor,0.0304,80.031,0.272,Jazz
0.908,0.642,360373.0,0.0995,0.451,A#,0.7,-24.26,Minor,0.0451,117.172,0.48,Jazz
0.846,0.669,239667.0,0.612,0.233,C,0.16,-5.768,Minor,0.0293,98.475,0.612,Jazz
0.909,0.6509999999999999,113870.0,0.3279999999999999,0.918,F,0.105,-8.186,Minor,0.0649,78.001,0.411,Jazz
0.5539999999999999,0.6709999999999999,308040.0,0.552,0.0292,D,0.109,-7.548999999999999,Major,0.0372,137.946,0.484,Jazz
0.943,0.425,-1.0,0.401,3.44e-06,G,0.072,-9.427,Major,0.0315,115.71,0.531,Jazz
0.0769,0.61,214720.0,0.807,2.64e-06,F,0.376,-4.997,Major,0.0305,112.031,0.6890000000000001,Jazz
0.408,0.763,120383.0,0.4679999999999999,0.74,A,0.298,-7.625,Minor,0.124,79.994,0.609,Jazz
0.0071099999999999,0.838,188307.0,0.53,0.77,B,0.296,-9.095,Major,0.0435,124.994,0.871,Jazz
0.6970000000000001,0.675,529827.0,0.385,0.626,D#,0.366,-15.797,Minor,0.0303,125.001,0.231,Jazz
0.483,0.502,550464.0,0.815,0.917,A#,0.161,-8.1,Minor,0.0895,127.811,0.687,Jazz
0.258,0.662,230107.0,0.865,0.106,F,0.135,-6.555,Major,0.0298,110.045,0.767,Jazz
0.581,0.619,180708.0,0.465,0.0681,C#,0.0684,-12.933,Major,0.0558,135.111,0.568,Jazz
0.552,0.3829999999999999,392800.0,0.526,0.875,G#,0.0975,-11.447,Major,0.0603,202.664,0.3329999999999999,Jazz
0.00109,0.8190000000000001,267573.0,0.789,0.8390000000000001,A,0.0453,-9.479,Minor,0.039,100.767,0.7090000000000001,Jazz
0.449,0.667,149987.0,0.485,2.33e-06,E,0.0716,-7.164,Minor,0.0602,119.161,0.768,Jazz
0.82,0.573,176013.0,0.324,0.0,A,0.0618,-10.999,Minor,0.039,100.416,0.434,Jazz
0.958,0.53,442227.0,0.143,0.497,G#,0.278,-17.471,Major,0.0423,125.464,0.119,Jazz
0.155,0.7979999999999999,286960.0,0.534,0.0013,C#,0.113,-12.718,Major,0.0394,114.75,0.848,Jazz
0.677,0.773,177933.0,0.598,0.721,B,0.0924,-8.283999999999999,Minor,0.031,100.113,0.799,Jazz
0.597,0.475,251163.0,0.415,0.698,D#,0.211,-11.496,Minor,0.0431,172.225,0.0809,Jazz
0.968,0.335,255333.0,0.0158,0.487,G#,0.119,-21.902,Major,0.0433,123.992,0.307,Jazz
0.933,0.58,196627.0,0.47,0.743,A,0.098,-8.787,Minor,0.168,202.376,0.738,Jazz
0.247,0.49,317147.0,0.675,0.964,E,0.0855,-8.113,Minor,0.0308,103.999,0.176,Jazz
0.0969,0.715,159405.0,0.4479999999999999,0.0708,G#,0.259,-8.918,Major,0.0323,96.977,0.642,Jazz
0.574,0.36,-1.0,0.6829999999999999,0.6409999999999999,G,0.176,-10.706,Major,0.0371,137.75799999999998,0.491,Jazz
0.0376,0.596,152826.0,0.653,0.000907,D#,0.131,-8.139,Major,0.0562,92.103,0.251,Jazz
0.2019999999999999,0.359,-1.0,0.434,0.758,F,0.091,-8.709,Major,0.035,76.098,0.129,Jazz
0.261,0.703,166860.0,0.546,0.251,B,0.321,-11.316,Minor,0.0409,81.975,0.775,Jazz
0.506,0.6970000000000001,233736.0,0.706,0.0,C,0.107,-4.279,Major,0.0739,91.038,0.721,Jazz
0.526,0.708,-1.0,0.8909999999999999,2.4e-06,C#,0.031,-4.76,Major,0.0557,137.935,0.961,Jazz
0.958,0.595,-1.0,0.492,0.92,A#,0.151,-7.27,Major,0.0377,136.217,0.435,Jazz
0.836,0.33,-1.0,0.348,0.799,C#,0.0983,-16.09,Major,0.032,96.44,0.2789999999999999,Jazz
0.957,0.624,181467.0,0.06,0.000159,A#,0.3229999999999999,-17.035999999999998,Major,0.0521,92.26,0.3289999999999999,Jazz
0.353,0.619,234137.0,0.496,0.752,B,0.1,-12.02,Minor,0.0336,109.992,0.0836,Jazz
0.989,0.304,379253.0,0.0587,0.797,C,0.093,-18.838,Minor,0.0396,186.169,0.0771,Jazz
0.7979999999999999,0.422,283355.0,0.379,0.7709999999999999,A,0.1689999999999999,-11.412,Minor,0.0299,112.25,0.0489,Jazz
0.821,0.476,446853.0,0.3939999999999999,0.00294,C,0.103,-10.125,Minor,0.0342,156.797,0.382,Jazz
0.306,0.72,292212.0,0.594,1.77e-06,D,0.0674,-11.592,Major,0.0413,93.277,0.5710000000000001,Jazz
0.985,0.336,190400.0,0.0619,0.8909999999999999,F,0.11,-20.494,Minor,0.0363,60.705,0.1969999999999999,Jazz
0.8909999999999999,0.461,224346.0,0.179,0.000108,C,0.7090000000000001,-12.102,Minor,0.0397,127.218,0.35,Jazz
0.682,0.6679999999999999,245187.0,0.6459999999999999,0.0002189999999999,G,0.105,-6.944,Minor,0.0528,96.114,0.7040000000000001,Jazz
