agent_id,call_type_id,call_time
1007,5,15.53
1007,5,10.46
1007,5,12.41
1007,6,17.69
1007,6,17.21
1007,6,16.07
1007,6,18.63
1007,6,24.33
1007,6,19.82
1007,6,15.52
1007,6,17.23
1007,6,17.35
1007,6,18.12
1007,6,22.79
1007,6,19.74
1007,6,20.48
1007,6,16.08
1007,6,18.75
1007,6,17.03
1007,6,20.97
1007,6,24.22
1007,6,19.67
1007,6,20.81
1007,6,26.31
1007,6,15.07
1007,6,17.98
1007,6,16.98
1007,6,20.84
1007,6,15.29
1007,6,17.89
1007,6,22.64
1007,6,16.42
1007,6,19.2
1007,6,19.81
1007,6,22.59
1007,6,21.03
1007,6,18.07
1007,6,18.04
1007,6,15.82
1007,6,15.28
1007,6,16.11
1007,6,21.1
1007,6,17.21
1007,6,17.01
1007,6,20.76
1007,6,15.71
1007,6,17.2
1007,6,23.25
1007,6,19.39
1007,6,15.77
1007,6,16.69
1007,6,17.22
1007,6,22.86
1007,6,16.08
1007,6,20.17
1007,6,17.45
1007,6,17.86
1007,6,18.49
1007,6,25.45
1007,6,19.82
1007,6,17.72
1007,6,17.87
1007,6,20.57
1007,6,15.73
1007,6,23.14
1007,6,26.74
1007,6,19.6
1007,6,16.05
1007,6,22.01
1007,6,25.65
1007,6,17.9
1007,6,18.03
1007,6,17.71
1007,6,17.05
1007,6,19.73
1007,6,19.49
1007,6,20.62
1007,6,22.79
1007,6,21.09
1007,6,17.39
1007,6,16.5
1007,6,19.09
1007,6,17.5
1007,6,17.71
1007,6,27.61
1007,6,23.31
1007,6,16.35
1007,6,25.51
1007,6,17.9
1007,6,20.17
1007,6,15.66
1007,6,16.91
1007,6,21.93
1007,6,21.67
1007,6,17.33
1007,6,25.58
1007,6,20.09
1007,6,18.15
1007,6,16.57
1007,6,15.84
1007,6,17.26
1007,6,16.65
1007,6,17.41
1007,6,16.57
1007,6,19.45
1007,6,17.05
1007,6,15.59
1007,6,15.11
1007,6,21.03
1007,6,17.51
1007,6,22.42
1007,6,20.97
1007,6,24.25
1007,6,15
1007,6,20.57
1007,6,18.39
1007,6,17.21
1007,6,22.74
1007,6,19.16
1007,7,10.69
1007,7,8.35
1007,7,9.49
1007,7,19.97
1007,7,8.41
1007,7,22.24
1007,7,8.09
1007,7,24.08
1007,7,9.47
1007,7,13.9
1007,7,19.95
1007,7,17.35
1007,7,15.56
1007,7,13.16
1007,7,11.66
1007,7,14.66
1007,7,16.88
1007,7,8.53
1007,7,12.2
1007,7,9.4
1007,7,19.09
1007,7,15.08
1007,7,7.84
1007,7,15.7
1007,7,24.94
1007,7,12.8
1007,7,12.34
1007,7,10.96
1007,7,15.11
1007,7,9.72
1007,7,16.21
1007,7,13.74
1007,7,8.17
1007,7,9.1
1007,7,10.85
1007,7,9.7
1007,7,18.56
1007,7,13.28
1007,7,8.99
1007,7,17.59
1007,7,12.91
1007,7,9.89
1007,7,9.28
1007,7,8.46
1007,7,12.92
1007,7,14.58
1007,7,9.25
1007,7,10.69
1007,7,10.05
1007,7,11.42
1007,7,11.07
1007,7,11.37
1007,7,7.77
1007,7,7.6
1007,7,20.55
1007,7,12.35
1007,7,16.95
1007,7,18.86
1007,7,12.41
1007,7,11.53
1007,7,9.12
1007,7,9.37
1007,7,9.83
1007,7,16.13
1007,7,15.4
1007,7,10.71
1007,7,8.35
1007,7,12.8
1007,7,8.23
1007,7,10.56
1007,7,9.85
1007,7,14.92
1007,7,17.51
1007,7,10.02
1007,7,10.62
1007,7,7.92
1007,7,9.11
1007,7,7.96
1007,7,9.82
1007,8,3.73
1007,8,6.13
1007,8,5.99
1007,8,3.99
1007,8,3.78
1007,8,6.31
1007,8,2.68
1007,8,10.72
1007,8,4.61
1007,8,8.45
1007,8,2.79
1007,9,2.16
1007,9,3.84
1007,9,1.86
1007,9,3.05
1007,9,1.75
1007,9,2
1007,9,4.14
1007,9,3.63
1007,9,3.4
1007,9,6.69
1007,9,3.47
1007,9,3.53
1007,9,5.39
1007,9,8.88
1007,10,2.57
1007,10,3.1
1007,10,6.88
1007,10,5.6
1007,11,2.67
1007,11,7.53
1007,11,3.31
1007,11,1.38
1007,12,1.32
1007,12,1.9
1007,12,9.94
1007,12,2.44
1007,12,6.48
1007,12,5.22
1007,12,5.19
1007,12,3.47
1007,12,4.1
1007,13,5.33
1007,13,1.92
1007,13,2.43
1007,13,6.08
1007,13,4.12
1007,13,3.3
1007,13,5.33
1007,13,11.39
1007,13,8.27
1007,13,8.46
1008,1,8.08
1008,1,8.7
1008,1,7.34
1008,1,7.84
1008,1,3.98
1008,1,12.26
1008,1,3.81
1008,1,3.68
1008,1,6.16
1008,1,3.7
1008,1,4.62
1008,1,5.88
1008,1,9.26
1008,1,7.31
1008,1,6.68
1008,1,4.56
1008,1,14.26
1008,1,5.43
1008,1,8.44
1008,1,3.59
1008,1,10.92
1008,1,7.8
1008,1,7.02
1008,1,6.82
1008,1,4.82
1008,1,7.6
1008,1,5.5
1008,1,3.95
1008,1,4.28
1008,1,7.48
1008,1,5.4
1008,1,8.92
1008,1,9.02
1008,1,5.78
1008,1,5.99
1008,1,7.58
1008,1,7.64
1008,1,7.72
1008,1,9.13
1008,1,5.05
1008,1,7.48
1008,1,4.87
1008,1,5.76
1008,1,7.06
1008,1,4
1008,1,4.75
1008,1,9.59
1008,1,7.48
1008,1,7.6
1008,1,11.7
1008,1,5.9
1008,1,6.83
1008,1,4.36
1008,1,8.54
1008,1,4.46
1008,1,6.57
1008,1,6.27
1008,1,7.56
1008,1,5.24
1008,1,12.04
1008,1,4.41
1008,1,5.95
1008,1,4.95
1008,1,4.79
1008,1,8.08
1008,1,5.99
1008,1,4.38
1008,1,12.54
1008,1,6.65
1008,1,4.23
1008,1,4.67
1008,1,5.14
1008,1,9.23
1008,1,5.44
1008,1,5.24
1008,1,4
1008,1,9.89
1008,1,9.2
1008,1,11.62
1008,1,5.77
1008,1,3.62
1008,1,4.95
1008,1,4.39
1008,1,5.3
1008,1,4.15
1008,1,6.3
1008,1,3.86
1008,1,4.57
1008,1,5.43
1008,1,4.33
1008,1,4.54
1008,1,6.52
1008,1,5.96
1008,1,7.69
1008,1,4.18
1008,1,7.17
1008,1,3.96
1008,1,10.24
1008,1,5.15
1008,1,5.25
1008,1,4.25
1008,1,7.26
1008,1,6.71
1008,2,4.58
1008,2,8.25
1008,2,6.41
1008,2,8.62
1008,2,6.28
1008,2,6.77
1008,2,6.76
1008,2,4.42
1008,2,9.6
1008,2,5.8
1008,2,5.69
1008,2,5.44
1008,2,4.37
1008,2,5.08
1008,2,12.28
1008,2,6.83
1008,2,6.11
1008,2,6.61
1008,2,7.53
1008,2,4.35
1008,2,6.57
1008,2,7.61
1008,2,6.37
1008,2,5.85
1008,2,16.44
1008,2,8.87
1008,2,9.88
1008,2,8.56
1008,2,15.57
1008,2,9.01
1008,2,4.71
1008,2,11
1008,2,6.51
1008,2,6.74
1008,2,14.04
1008,2,4.82
1008,2,16.45
1008,2,4.8
1008,2,18.12
1008,2,7.16
1008,2,12.48
1008,2,7.26
1008,2,12.65
1008,2,10.7
1008,2,11.87
1008,2,13.49
1008,2,7.76
1008,2,12.11
1008,2,9.02
1008,2,4.75
1008,2,19.03
1008,2,11.52
1008,2,5.06
1008,2,10.29
1008,2,15.33
1008,2,4.47
1008,2,4.07
1008,2,4.21
1008,2,7.99
1008,2,5.64
1008,2,5.24
1008,2,17.49
1008,2,7.85
1008,2,5.17
1008,2,5.5
1008,2,7.74
1008,2,12.94
1008,2,10.73
1008,2,6.89
1008,2,8.21
1008,2,12.95
1008,2,4.9
1008,2,9.14
1008,2,4.87
1008,2,5.4
1008,2,4.44
1008,2,4.4
1008,2,8
1008,2,13.2
1008,3,9.67
1008,3,6.83
1008,3,8.68
1008,3,6.03
1008,3,5.63
1008,3,3.95
1008,3,10.51
1008,3,8.18
1008,3,7.01
1008,3,4.24
1008,3,7.13
1008,3,4.49
1008,3,12.74
1008,3,6.86
1008,3,6
1008,3,8.69
1008,3,7.27
1008,3,5.72
1008,3,8.29
1008,3,7.14
1008,3,7.98
1008,3,11.13
1008,3,5.74
1008,3,6.65
1008,3,5.66
1008,3,6.5
1008,3,5.27
1008,3,6.6
1008,3,7.5
1008,3,5.29
1008,3,5.38
1008,3,4.08
1008,3,4.38
1008,3,5.89
1008,3,6.33
1008,3,8.02
1008,3,7.63
1008,3,8.83
1008,3,5.7
1008,3,11.37
1008,3,8.95
1008,3,10.08
1008,3,6.63
1008,3,4.43
1008,3,11.93
1008,3,12.32
1008,3,11.63
1008,3,5.5
1008,3,10.67
1008,3,5.7
1008,3,11.04
1008,3,5.64
1008,3,5.09
1008,3,5.3
1008,3,7.33
1008,3,6.01
1008,3,6.81
1008,3,5.79
1008,3,6.13
1008,3,4.31
1008,3,10.65
1008,3,8.74
1008,3,4.89
1008,3,6.3
1008,3,4.29
1008,3,5.84
1008,3,8.02
1008,3,7.98
1008,3,6.6
1008,3,7.06
1008,3,11.7
1008,3,9.41
1008,3,7.63
1008,3,5.51
1008,3,6.99
1008,3,7.36
1008,3,12.81
1008,3,5.25
1008,3,6.25
1008,3,7.97
1008,3,11.25
1008,3,8.24
1008,3,9.14
1008,3,4.76
1008,3,7.82
1008,3,8.32
1008,3,4.19
1008,3,9.19
1008,3,5.54
1008,3,7.48
1008,3,7.56
1008,3,10.54
1008,3,9.05
1008,3,5.52
1008,3,12.74
1008,3,5.2
1008,3,5.81
1008,3,11.04
1008,3,7.69
1008,3,7.58
1008,3,8.89
1008,3,7.1
1008,3,9.95
1008,3,6.91
1008,3,9.1
1008,3,5.9
1008,3,5.3
1008,3,5.82
1008,3,5.2
1008,3,9.48
1008,3,4.64
1008,3,7.15
1008,3,8.09
1008,3,5.01
1008,3,4.4
1008,3,5.25
1008,3,4.68
1008,3,9.08
1008,3,4.56
1008,4,8.65
1008,4,8.91
1008,4,8.26
1008,4,7.84
1008,4,2.52
1008,4,7.87
1008,4,6.73
1008,4,10.8
1008,4,4.49
1008,4,4.33
1008,4,10.07
1008,4,9.42
1008,4,3.29
1008,4,7.69
1008,4,9.43
1008,4,8.47
1008,4,3.6
1008,4,7.6
1008,4,2.88
1008,4,3.99
1008,4,3.57
1008,4,7.44
1008,4,4.37
1008,4,4.74
1008,4,5.95
1008,4,4.68
1008,4,7.12
1008,4,3.54
1008,4,7.09
1008,4,8.99
1008,4,10.56
1008,4,7.13
1008,4,3.9
1008,4,5.01
1008,4,9.06
1008,4,3.7
1008,4,11.07
1008,4,3.98
1008,4,8.13
1008,4,7.34
1008,4,11.26
1008,4,2.53
1008,4,5.07
1008,4,4.77
1008,4,4.15
1008,4,6.41
1008,4,10.19
1008,4,7.21
1008,4,3.48
1008,4,9.55
1008,4,12.64
1008,4,8.48
1008,4,4.29
1008,4,11.5
1008,4,4.07
1008,4,5.75
1008,4,3.33
1008,4,8.74
1008,4,9.36
1008,4,3.91
1008,4,5.34
1008,4,9.47
1008,4,11.81
1008,4,4.92
1008,4,7.47
1008,4,11.42
1008,4,5.34
1008,4,8.44
1008,4,4.17
1008,4,6.96
1008,4,11.71
1008,4,9.27
1008,4,3.03
1008,4,6.99
1008,4,3.86
1008,4,7.24
1008,4,3.62
1008,4,3.74
1008,4,4.72
1008,4,10.47
1008,4,7.51
1008,4,10.57
1008,4,4.07
1008,4,10.44
1008,4,4.42
1008,4,7.25
1008,4,8.98
1008,4,4.55
1008,4,9.39
1008,4,3.4
1008,4,3.77
1008,4,3.78
1008,4,9.71
1008,4,8.34
1008,4,9.56
1008,4,10.07
1008,4,5.19
1008,4,7.35
1008,4,5.96
1008,4,6.42
1008,4,4.56
1008,4,8.94
1008,4,7.78
1008,4,3.99
1008,4,3.74
1008,4,8.39
1008,4,7.85
1008,4,5.39
1008,4,5.1
1008,4,5.09
1008,4,10.5
1008,4,5.34
1008,4,3.8
1008,4,8.1
1008,4,2.77
1008,4,4.69
1008,4,6.88
1008,4,3.84
1008,4,4.32
1008,4,7.78
1008,4,7.18
1008,4,5.21
1008,4,9.22
1008,4,2.68
1008,4,5.18
1008,4,3.62
1008,4,5.41
1008,4,4.05
1008,4,4.89
1008,4,5.36
1008,4,3.67
1008,4,4.21
1008,4,5.26
1008,4,3.45
1008,4,4.31
1008,4,6.13
1008,4,7.79
1008,4,10.48
1008,5,2.5
1008,5,5.19
1008,5,3.76
1008,5,5.87
1008,5,5.94
1008,5,6.4
1008,5,5.94
1008,5,4.66
1008,5,3.68
1008,5,4.6
1008,5,6.53
1008,5,6.41
1008,5,6.81
1008,5,3.28
1008,5,4.03
1008,5,3.81
1008,5,5.46
1008,5,4.05
1008,5,4.47
1008,5,4.05
1008,5,3.17
1008,5,4.6
1008,5,3.99
1008,5,5.97
1008,5,5.21
1008,5,3.12
1008,5,2.68
1008,5,7.4
1008,5,5.83
1008,5,6.9
1008,5,4.06
1008,5,6.48
1008,5,4.15
1008,5,2.85
1008,5,3.65
1008,5,4.02
1008,5,3.62
1008,5,3.95
1008,5,5.32
1008,5,6.49
1008,5,7.73
1008,5,4.14
1008,5,4.14
1008,5,5.49
1008,5,3.71
1008,5,5.33
1008,5,4.61
1008,5,3.8
1008,5,4.16
1008,5,4.3
1008,5,3.52
1008,5,4.04
1008,5,5.35
1008,5,9.43
1008,5,6.2
1008,5,5.53
1008,5,7.25
1008,5,6.38
1008,5,4.52
1008,5,5.92
1008,5,2.25
1008,5,3.78
1008,5,2.86
1008,5,3.07
1008,5,7.92
1008,5,4.99
1008,5,7.79
1008,5,3
1008,5,4.79
1008,5,2.47
1008,5,4.56
1008,5,3.59
1008,5,4.14
1008,5,8.37
1008,5,2.96
1008,5,4.56
1008,5,3.19
1008,5,4.65
1008,5,5.85
1008,5,6.09
1008,5,5.91
1008,5,5.05
1008,5,2.51
1008,5,4.61
1008,5,2.73
1008,5,2.27
1008,5,3.84
1008,5,3.14
1008,5,3.72
1008,5,4.69
1008,5,7
1008,5,4.98
1008,5,3.42
1008,5,5.44
1008,5,2.96
1008,5,5.62
1008,5,4.49
1008,5,4.17
1008,5,4.38
1008,5,2.4
1008,5,3.18
1008,5,3.95
1008,5,4.04
1008,5,4.06
1008,5,4.25
1008,5,5.73
1008,5,4.91
1008,5,4.58
1008,5,5.13
1008,5,3.18
1008,5,4.17
1008,5,3.56
1008,5,7.52
1008,5,8.52
1008,6,18.13
1008,6,19.28
1008,6,19.33
1008,6,17.73
1008,6,19.66
1008,6,21.06
1008,6,21.83
1008,6,17.42
1008,6,18.73
1008,6,22.56
1008,6,21.8
1008,6,21.99
1008,6,18.74
1008,6,17.56
1008,6,17.12
1008,6,16.79
1008,6,21.03
1008,6,25.21
1008,6,20.19
1008,6,22.15
1008,6,34.28
1008,6,17.21
1008,6,22.38
1008,6,30.63
1008,6,17.32
1008,6,18.91
1008,6,17.96
1008,6,25.16
1008,6,21.78
1008,6,26.45
1008,6,17.54
1008,6,23.82
1008,6,26.46
1008,6,19.42
1008,6,17.57
1008,6,17.14
1008,6,27.27
1008,6,18.67
1008,6,18.83
1008,6,20.06
1008,6,22.11
1008,6,34.2
1008,6,20.96
1008,6,22.4
1008,6,25.15
1008,6,24.98
1008,6,18.21
1008,6,20.55
1008,6,27.34
1008,6,18.48
1008,6,18.09
1008,6,21.99
1008,6,17.58
1008,6,20.63
1008,6,18.81
1008,6,18.05
1008,6,20.15
1008,6,17.09
1008,6,18.29
1008,6,19.74
1008,6,26.53
1008,6,18.6
1008,6,19.47
1008,6,17.87
1008,6,17.27
1008,6,19.1
1008,6,23.7
1008,6,25.53
1008,6,19.16
1008,6,22.3
1008,6,22.61
1008,6,18.39
1008,6,19.5
1008,6,20.34
1008,6,18.67
1008,6,21.78
1008,6,17.26
1008,6,27.62
1008,6,17.04
1008,6,17.89
1008,6,22.86
1008,6,18.34
1008,6,19.74
1008,6,17.76
1008,6,25.59
1008,6,31.89
1008,6,22.31
1008,6,20.62
1008,6,18.2
1008,6,19.26
1008,6,30.14
1008,6,18.75
1008,6,20.32
1008,6,21.41
1008,6,20.07
1008,6,21.26
1008,6,19.38
1008,6,22.49
1008,6,17.9
1008,6,18.94
1008,6,19.16
1008,6,20.05
1008,6,17.55
1008,6,18.51
1008,6,21.79
1008,6,19.34
1008,6,19.65
1008,6,18.12
1008,6,25.12
1008,6,23.09
1008,6,25.96
1008,6,24.78
1008,6,22.22
1008,6,31.96
1008,6,18.62
1008,6,20.8
1008,6,17.61
1008,6,18.62
1008,6,25.53
1008,6,16.47
1008,6,19.11
1008,6,22.84
1008,6,21.71
1008,6,18.17
1008,6,17.76
1008,6,23.34
1008,6,20.28
1008,6,17.32
1008,6,22.51
1008,6,16.55
1008,6,19.85
1008,6,18.14
1008,6,23.22
1008,6,23.01
1008,6,17.89
1008,6,17.68
1008,6,19.16
1008,6,22.6
1008,6,20.78
1008,6,21.23
1008,6,18.28
1008,6,19.26
1008,6,28.73
1008,6,18.4
1008,6,18.74
1008,6,19.25
1008,6,20.27
1008,6,22.49
1008,6,18.63
1008,6,18.2
1008,6,19.22
1008,6,21.56
1008,6,18.85
1008,6,18.23
1008,6,19.47
1008,6,21.07
1008,6,19.44
1008,6,17.56
1008,6,17.57
1008,6,19.35
1008,6,18.88
1008,6,23.16
1008,6,29.6
1008,6,25.96
1008,6,21.57
1008,6,17.19
1008,6,22.73
1008,6,20.47
1008,6,20.24
1008,6,18.25
1008,6,19.2
1008,6,18.87
1008,6,20.08
1008,6,23.44
1008,6,21.04
1008,6,20.87
1008,6,18.11
1008,6,18.93
1008,6,19.45
1008,6,21.07
1008,6,23.41
1008,6,17.4
1008,6,26.53
1008,6,17.08
1008,6,22.31
1008,6,17.93
1008,7,4.84
1008,7,4.29
1008,7,6.56
1008,7,3.64
1008,7,3.84
1008,7,3.95
1008,7,5.17
1008,7,4.91
1008,7,5.34
1008,7,8.99
1008,7,5.68
1008,7,4.32
1008,7,6.42
1008,7,5.13
1008,7,4.32
1008,7,7.69
1008,7,3.94
1008,7,8.03
1008,7,4.76
1008,7,6.44
1008,7,3.73
1008,7,7.18
1008,7,8.39
1008,7,5.96
1008,7,3.47
1008,7,9.62
1008,7,5.26
1008,7,4.87
1008,7,5.37
1008,7,6.09
1008,7,6.33
1008,7,5.95
1008,7,5.48
1008,7,5.66
1008,7,4.78
1008,7,4.17
1008,7,4.94
1008,7,4.42
1008,7,7.98
1008,7,3.5
1008,7,5.86
1008,7,3.24
1008,7,2.75
1008,7,4.1
1008,7,9.25
1008,7,5.37
1008,7,8.65
1008,7,5.42
1008,7,5.03
1008,7,6.34
1008,7,4.64
1008,7,8.42
1008,7,5.16
1008,7,9.72
1008,7,4.33
1008,7,3.43
1008,7,5.85
1008,7,3.11
1008,7,4.48
1008,7,3.05
1008,7,5.78
1008,7,4.92
1008,7,2.91
1008,7,8.08
1008,7,7.9
1008,7,7.08
1008,7,4.23
1008,7,8.03
1008,7,4.6
1008,7,5.15
1008,7,3.37
1008,7,5.7
1008,7,7.27
1008,7,3.69
1008,7,6.59
1008,7,3.56
1008,7,4.95
1008,7,3.51
1008,7,5.67
1008,7,4.25
1008,7,7.2
1008,7,2.99
1008,7,4.66
1008,7,8.11
1008,7,3.81
1008,7,4.65
1008,7,4
1008,7,3.82
1008,7,3.77
1008,7,3.12
1008,7,3.45
1008,7,3.48
1008,7,5.22
1008,7,5.4
1008,7,4.92
1008,7,4.03
1008,7,6.92
1008,7,5.71
1008,7,3.78
1008,7,5.8
1008,7,5.08
1008,7,4.69
1008,7,3.66
1008,7,3.17
1008,7,5.11
1008,7,3.94
1008,7,5.55
1008,7,5.21
1008,7,3.1
1008,7,7.05
1008,7,10.33
1008,7,5.71
1008,7,4.01
1008,7,6.83
1008,7,6.71
1008,7,4.47
1008,7,3.62
1008,7,9.11
1008,7,3.22
1008,8,5.67
1008,8,4.6
1008,8,7.08
1008,8,3.57
1008,8,7.94
1008,8,10.63
1008,8,3.23
1008,9,3.13
1008,9,2.04
1008,9,5.15
1008,9,4.09
1008,9,2.28
1008,9,5.12
1008,9,3.01
1008,9,2.92
1008,9,3.67
1008,9,5.24
1008,9,3.09
1008,9,2.75
1008,9,5.15
1008,9,3.24
1008,9,3.79
1008,10,1.43
1008,10,2.73
1008,10,3.95
1008,10,3.19
1008,10,2.95
1008,10,4.79
1008,10,1.85
1008,10,1.97
1008,10,5.75
1008,10,6.02
1008,10,4.1
1008,10,2.82
1008,10,5.86
1008,10,5.34
1008,11,2.83
1008,11,1.97
1008,11,3.87
1008,11,2.92
1008,11,1.51
1008,11,2.68
1008,11,3.71
1008,12,2.95
1008,12,7.23
1008,12,7.32
1008,12,2.84
1008,12,7.45
1008,12,1.63
1008,12,2.06
1008,12,9.92
1008,12,5.17
1008,12,4.8
1008,12,3.18
1008,13,2.94
1008,13,5.55
1008,13,8.97
1008,13,5.33
1008,13,3.46
1008,13,2.07
1008,13,3.39
1008,13,6.01
1008,13,8.47
1008,13,2.33
1008,13,2.77
1008,13,2.96
1008,13,2.36
1008,13,2.34
1008,13,8.73
1008,13,3.59
1008,13,3.15
1008,13,2.63
1009,1,3.55
1009,1,10.56
1009,1,4.5
1009,1,6.03
1009,1,6.44
1009,1,3.07
1009,1,6.88
1009,1,5.7
1009,1,3.3
1009,1,3.57
1009,1,11.83
1009,1,3.72
1009,1,8.53
1009,1,5.53
1009,1,4.99
1009,1,6.46
1009,1,5.16
1009,1,7.28
1009,1,3.7
1009,1,4.34
1009,1,5.79
1009,1,6.34
1009,1,6.94
1009,1,4.47
1009,1,3.17
1009,1,3.93
1009,1,5.02
1009,1,4.73
1009,1,10.26
1009,1,3.25
1009,1,3.52
1009,1,5.86
1009,1,3.96
1009,1,7.92
1009,1,5.41
1009,1,10.93
1009,1,4.82
1009,1,4.75
1009,1,4.91
1009,1,5.57
1009,1,3.12
1009,1,5.34
1009,1,3.64
1009,1,3.42
1009,1,4.31
1009,1,6.65
1009,1,5.51
1009,1,2.56
1009,1,5.45
1009,1,6.32
1009,1,8.32
1009,1,6.89
1009,1,7.64
1009,1,4.71
1009,1,5.61
1009,1,5.37
1009,1,4
1009,1,5.54
1009,1,8.97
1009,1,8.34
1009,1,4.63
1009,1,3.22
1009,1,4.22
1009,1,3.11
1009,1,5.92
1009,1,5.02
1009,1,3.52
1009,1,5.3
1009,1,4.24
1009,1,3.16
1009,1,5.1
1009,1,2.81
1009,1,3.6
1009,1,5.25
1009,1,5.62
1009,1,3.32
1009,1,2.9
1009,1,3.9
1009,1,2.52
1009,1,3.86
1009,1,4.32
1009,1,6.18
1009,1,10.67
1009,1,6.95
1009,1,6.02
1009,1,4.58
1009,1,3.13
1009,1,2.89
1009,1,4.91
1009,1,5.5
1009,1,5.95
1009,1,2.47
1009,1,5.03
1009,1,5.25
1009,1,2.83
1009,1,5.82
1009,2,8.23
1009,2,4.65
1009,2,11.51
1009,2,4.14
1009,2,9.82
1009,2,9.06
1009,2,4.44
1009,2,6.56
1009,2,3.23
1009,2,12.09
1009,2,13.72
1009,2,11.23
1009,2,8.6
1009,2,10.35
1009,2,4.47
1009,2,12.36
1009,2,5.84
1009,2,5.9
1009,2,10.62
1009,2,5.39
1009,2,16.73
1009,2,14.06
1009,2,5.92
1009,2,8.27
1009,2,8.09
1009,2,11.02
1009,2,4.67
1009,2,9.99
1009,2,10.53
1009,2,15.76
1009,2,3.98
1009,2,4.55
1009,2,18.56
1009,2,4.29
1009,2,4.12
1009,2,15.86
1009,2,7.31
1009,2,3.45
1009,2,4.24
1009,2,13.45
1009,2,11.68
1009,2,14.91
1009,2,9.34
1009,2,8.58
1009,2,6.69
1009,2,9.97
1009,2,10.31
1009,2,11.7
1009,2,12.5
1009,2,6.17
1009,2,8.8
1009,2,10.06
1009,2,7.92
1009,2,9.27
1009,2,15.72
1009,2,7.04
1009,2,7.16
1009,2,10.22
1009,2,12.19
1009,2,4.93
1009,2,8.8
1009,2,4.61
1009,2,6.63
1009,2,5.71
1009,2,4.77
1009,2,3.31
1009,2,6.43
1009,2,6.7
1009,2,3.72
1009,2,16.79
1009,2,10.78
1009,2,9.85
1009,2,4.45
1009,2,10
1009,2,3.96
1009,2,3.98
1009,2,8.27
1009,3,8.83
1009,3,6.02
1009,3,7.3
1009,3,6.03
1009,3,8.89
1009,3,6.26
1009,3,6.2
1009,3,6.07
1009,3,5.92
1009,3,4.6
1009,3,5.49
1009,3,6.73
1009,3,6.88
1009,3,7.69
1009,3,8.9
1009,3,6.53
1009,3,8.55
1009,3,8.38
1009,3,7.91
1009,3,4.94
1009,3,10.51
1009,3,7.61
1009,3,6.74
1009,3,4.68
1009,3,10.41
1009,3,7.45
1009,3,9.23
1009,3,5.64
1009,3,7.53
1009,3,5.94
1009,3,7.16
1009,3,13.05
1009,3,4.98
1009,3,10.25
1009,3,6.34
1009,3,6.77
1009,3,5.44
1009,3,7.65
1009,3,5.05
1009,3,6.45
1009,3,6.29
1009,3,5.53
1009,3,5.47
1009,3,8.07
1009,3,8.57
1009,3,4.67
1009,3,7.84
1009,3,6.83
1009,3,8.46
1009,3,6.3
1009,3,5.47
1009,3,5.9
1009,3,12.1
1009,3,7.02
1009,3,6.43
1009,3,4.68
1009,3,6.49
1009,3,12.26
1009,3,6.92
1009,3,5.61
1009,3,10.25
1009,3,5.97
1009,3,4.36
1009,3,6.57
1009,3,6.26
1009,3,6.26
1009,3,6.08
1009,3,4.6
1009,3,8.7
1009,3,7.01
1009,3,4.87
1009,3,10.59
1009,3,6.65
1009,3,5.54
1009,3,7.74
1009,3,7.3
1009,3,9.67
1009,3,6.89
1009,3,6.44
1009,3,6.87
1009,3,6.19
1009,3,7.61
1009,3,6.98
1009,3,8.48
1009,3,9.19
1009,3,8.08
1009,3,6.71
1009,3,5.43
1009,3,6.04
1009,3,5.27
1009,3,7.46
1009,3,6.78
1009,3,7.13
1009,3,8.98
1009,3,7.43
1009,3,9.72
1009,3,6.4
1009,3,5.82
1009,3,6.27
1009,3,9.11
1009,3,10.34
1009,3,5.46
1009,3,7.55
1009,3,6.06
1009,3,6.52
1009,3,6.35
1009,3,5.08
1009,3,5.29
1009,4,4.14
1009,4,8.2
1009,4,11.66
1009,4,6.07
1009,4,5.75
1009,4,4.94
1009,4,2.77
1009,4,2.9
1009,4,3.38
1009,4,10.14
1009,4,3.28
1009,4,11.14
1009,4,6.69
1009,4,4.76
1009,4,3.39
1009,4,7.67
1009,4,10.54
1009,4,9.36
1009,4,4.98
1009,4,8.61
1009,4,5.48
1009,4,9.82
1009,4,6.95
1009,4,4.22
1009,4,4.24
1009,4,6.04
1009,4,5.95
1009,4,9.06
1009,4,7.96
1009,4,8.06
1009,4,2.96
1009,4,4.02
1009,4,4.41
1009,4,3.73
1009,4,6.81
1009,4,9.26
1009,4,8.09
1009,4,7.23
1009,4,5.67
1009,4,11.41
1009,4,4.81
1009,4,5.82
1009,4,2.64
1009,4,5.12
1009,4,6.25
1009,4,7.5
1009,4,6.54
1009,4,6.59
1009,4,7.41
1009,4,7.53
1009,4,4.32
1009,4,11.2
1009,4,8.4
1009,4,4.35
1009,4,4.41
1009,4,5.14
1009,4,3.57
1009,4,4.84
1009,4,3.59
1009,4,9.27
1009,4,3.96
1009,4,5.78
1009,4,9.29
1009,4,2.83
1009,4,3.06
1009,4,4.57
1009,4,4.71
1009,4,3.43
1009,4,6.44
1009,4,7.57
1009,4,2.94
1009,4,5.09
1009,4,11.31
1009,4,4.31
1009,4,7.87
1009,4,4.82
1009,4,6.73
1009,4,12.08
1009,4,6.28
1009,4,4.79
1009,4,8.72
1009,4,3.01
1009,4,9.06
1009,4,5.58
1009,4,5.04
1009,4,6.06
1009,4,8.63
1009,4,4.63
1009,4,8.85
1009,4,7.42
1009,4,10.42
1009,4,10.63
1009,4,5.44
1009,4,4.97
1009,4,6.27
