sessionId,client_id,session_start_ts,session_end_ts
1570520347,401167641.1570432444,2019-10-08 10:39:07.367274,2019-10-08 10:44:04.761092
1570520406,1812125637.1570430594,2019-10-08 10:40:06.929212,2019-10-08 10:53:19.521605
1570520451,552380414.1570520451,2019-10-08 10:40:51.953281,2019-10-08 11:10:03.688960
1570520527,1277961148.1570446917,2019-10-08 10:42:07.430516,2019-10-08 10:46:27.458166
1570520530,677931574.1570437064,2019-10-08 10:42:10.051169,2019-10-08 10:51:19.103695
1570520695,1518254091.1570434557,2019-10-08 10:44:55.132840,2019-10-08 10:50:15.020507
1570520810,691252787.1570443313,2019-10-08 10:46:50.557232,2019-10-08 12:22:25.493874
1570520879,457979771.1573110044,2019-10-08 10:47:59.499747,2019-10-08 10:58:30.981369
1570521165,618152770.1570521165,2019-10-08 10:52:45.635042,2019-10-08 10:56:37.197248
1570521534,1496765294.1570521536,2019-10-08 10:58:54.204033,2019-10-08 11:11:37.943145
1570521540,538046129.1536297233,2019-10-08 10:59:00.102775,2019-10-08 10:59:00.102775
1570521949,1518254091.1570434557,2019-10-08 11:05:49.569801,2019-10-08 11:05:51.506360
1570522336,552380414.1570520451,2019-10-08 11:12:16.832302,2019-10-08 14:15:27.020541
1570522403,1546347225.1570522403,2019-10-08 11:13:23.829376,2019-10-08 11:18:07.053423
1570523049,426247030.1570523321,2019-10-08 11:24:09.497825,2019-10-08 11:31:36.506116
1570523296,502409650.1570523308,2019-10-08 11:28:16.007166,2019-10-08 12:20:35.249242
1570523407,1888443524.1570523406,2019-10-08 11:30:07.378966,2019-10-08 11:52:40.080548
1570523440,2142801482.1570523437,2019-10-08 11:30:40.721473,2019-10-08 12:11:00.302634
1570523441,1552365481.1570523447,2019-10-08 11:30:41.370670,2019-10-08 11:30:41.370670
1570523474,128526373.1570437551,2019-10-08 11:31:14.076635,2019-10-08 12:16:58.363350
1570523490,1552365481.1570523447,2019-10-08 11:31:30.303793,2019-10-08 11:31:39.042777
1570523505,783123184.1570447967,2019-10-08 11:31:45.226432,2019-10-08 11:32:30.920957
1570523579,1314501935.1570469864,2019-10-08 11:32:59.448709,2019-10-08 11:33:31.364110
1570523656,1043266418.1570523645,2019-10-08 11:34:16.155425,2019-10-08 12:04:05.806606
1570523658,33724945.1570523653,2019-10-08 11:34:18.492347,2019-10-08 11:41:40.406866
1570523815,1526315596.1570468596,2019-10-08 11:36:55.577424,2019-10-08 11:36:55.577424
1570523871,382781330.1570446928,2019-10-08 11:37:51.903490,2019-10-08 12:21:40.827862
1570523909,485664895.1570432397,2019-10-08 11:38:29.264896,2019-10-08 11:59:10.706779
1570523997,774030763.1570523994,2019-10-08 11:39:57.845668,2019-10-08 11:40:52.412797
1570524102,737878556.1570455075,2019-10-08 11:41:42.949074,2019-10-08 11:56:09.423245
1570524230,252857381.1570524229,2019-10-08 11:43:50.492722,2019-10-08 11:56:00.733670
1570524303,861076490.1541437787,2019-10-08 11:45:03.120515,2019-10-08 11:46:23.873108
1570524443,1716125442.1570524296,2019-10-08 11:47:23.999579,2019-10-08 11:54:38.906128
1570524465,1791491294.1570519473,2019-10-08 11:47:45.528308,2019-10-08 11:47:45.528308
1570524524,2061180936.1570524521,2019-10-08 11:48:44.177442,2019-10-08 11:48:44.177442
1570524537,1338831451.1570524536,2019-10-08 11:48:57.613848,2019-10-08 12:01:27.086699
1570524575,2061180936.1570524521,2019-10-08 11:49:35.539752,2019-10-08 11:49:35.539752
1570524698,1496765294.1570521536,2019-10-08 11:51:38.810391,2019-10-08 11:51:54.853776
1570524706,2061180936.1570524521,2019-10-08 11:51:46.418747,2019-10-08 11:51:46.418747
1570524714,1338190105.1570445142,2019-10-08 11:51:54.106877,2019-10-08 12:23:36.410024
1570524717,1496765294.1570521536,2019-10-08 11:51:57.823625,2019-10-08 12:00:38.255213
1570524827,2061180936.1570524521,2019-10-08 11:53:47.519884,2019-10-08 12:19:52.136804
1570525301,1035111548.1570525299,2019-10-08 12:01:41.844143,2019-10-08 12:07:41.137511
1570525453,966172805.1570525452,2019-10-08 12:04:13.007398,2019-10-08 12:04:13.007398
1570525547,1347919904.1570525546,2019-10-08 12:05:47.885810,2019-10-08 12:09:08.122727
1570525906,1343017934.1570510068,2019-10-08 12:11:46.585131,2019-10-08 12:12:22.353878
1570526167,407008972.1570526162,2019-10-08 12:16:07.784879,2019-10-08 12:33:29.886254
1570526189,100758401.1570462703,2019-10-08 12:16:29.721417,2019-10-08 12:18:55.167381
1570526324,985193432.1570526320,2019-10-08 12:18:44.621628,2019-10-08 13:31:37.241094
1570526440,1477819681.1570526405,2019-10-08 12:20:40.191084,2019-10-08 12:41:49.919932
1570526448,2061180936.1570524521,2019-10-08 12:20:48.185914,2019-10-08 12:20:48.185914
1570526456,1883937911.1570435210,2019-10-08 12:20:56.071437,2019-10-08 13:06:12.010115
1570526460,2061180936.1570524521,2019-10-08 12:21:00.435745,2019-10-08 12:21:00.435745
1570526507,2061180936.1570524521,2019-10-08 12:21:47.281706,2019-10-08 12:22:01.637035
1570526617,100758401.1570462703,2019-10-08 12:23:37.929869,2019-10-08 12:23:37.929869
1570526823,2061180936.1570524521,2019-10-08 12:27:03.539786,2019-10-08 12:33:07.874969
1570527329,2061180936.1570524521,2019-10-08 12:35:29.117643,2019-10-08 12:35:29.117643
1570527443,737878556.1570455075,2019-10-08 12:37:23.699801,2019-10-08 12:37:23.699801
1570527470,128526373.1570437551,2019-10-08 12:37:50.966923,2019-10-08 15:04:31.132613
1570527521,716464274.1570527355,2019-10-08 12:38:41.358888,2019-10-08 12:46:12.310820
1570527715,1277961148.1570446917,2019-10-08 12:41:55.832522,2019-10-08 12:42:00.816188
1570527751,2111754807.1570527749,2019-10-08 12:42:31.849906,2019-10-08 13:24:21.635838
1570527782,1320403006.1570527780,2019-10-08 12:43:02.047586,2019-10-08 13:14:57.568813
1570527973,1837289659.1570527970,2019-10-08 12:46:13.310181,2019-10-08 13:07:04.150762
1570528018,408054489.1570462741,2019-10-08 12:46:58.001536,2019-10-08 13:04:09.073953
1570528059,1639697344.1542105465,2019-10-08 12:47:39.992045,2019-10-08 12:57:50.866003
1570528256,1874942061.1570528256,2019-10-08 12:50:56.665737,2019-10-08 13:06:17.997255
1570528529,1211388915.1570429996,2019-10-08 12:55:29.616316,2019-10-08 13:43:53.501035
1570528587,148896496.1554150891,2019-10-08 12:56:27.467908,2019-10-08 13:00:26.658889
1570528611,382781330.1570446928,2019-10-08 12:56:51.248922,2019-10-08 13:16:50.213055
1570528657,987862735.1570475820,2019-10-08 12:57:37.117445,2019-10-08 13:23:32.100675
1570528704,198459434.1570528703,2019-10-08 12:58:24.872554,2019-10-08 13:00:42.770402
1570528717,901234526.1570528668,2019-10-08 12:58:37.010733,2019-10-08 13:04:07.842745
1570528723,39740156.1570528722,2019-10-08 12:58:43.528836,2019-10-08 13:28:47.308530
1570528746,1338190105.1570445142,2019-10-08 12:59:06.131395,2019-10-08 13:16:21.246606
1570528822,1578779044.1570528822,2019-10-08 13:00:22.690408,2019-10-08 13:04:27.908768
1570528846,900347389.1570516759,2019-10-08 13:00:46.457655,2019-10-08 13:35:32.364707
1570529239,502409650.1570523308,2019-10-08 13:07:19.541578,2019-10-08 13:48:17.147410
1570529255,695635294.1570529247,2019-10-08 13:07:35.411952,2019-10-08 13:08:11.411843
1570529291,695635294.1570529247,2019-10-08 13:08:11.430950,2019-10-08 13:12:16.327679
1570529520,832738086.1570529519,2019-10-08 13:12:00.125678,2019-10-08 13:34:45.796823
1570529639,1277961148.1570446917,2019-10-08 13:13:59.976582,2019-10-08 13:34:20.902040
1570529658,966951491.1570435949,2019-10-08 13:14:18.274518,2019-10-08 13:16:34.124461
1570529666,1337074735.1570529671,2019-10-08 13:14:26.341290,2019-10-08 13:18:19.033631
1570529681,178849265.1570520446,2019-10-08 13:14:41.537587,2019-10-08 13:16:22.073250
1570529790,973647257.1570529790,2019-10-08 13:16:30.906072,2019-10-08 13:24:42.789832
1570529863,33724945.1570523653,2019-10-08 13:17:43.235536,2019-10-08 13:33:58.012083
1570529898,736293827.1570529897,2019-10-08 13:18:18.896653,2019-10-08 13:18:18.896653
1570529943,1335794259.1570416626,2019-10-08 13:19:03.063759,2019-10-08 13:20:25.604125
1570530049,2112768183.1570443858,2019-10-08 13:20:49.128125,2019-10-08 13:25:07.040621
1570530221,2123902657.1570432441,2019-10-08 13:23:41.382686,2019-10-08 13:27:09.199042
1570530485,178849265.1570520446,2019-10-08 13:28:05.804348,2019-10-08 13:43:58.492711
1570530554,1773297317.1570530544,2019-10-08 13:29:14.163301,2019-10-08 14:16:22.118987
1570530598,736293827.1570529897,2019-10-08 13:29:58.642538,2019-10-08 13:29:58.642538
1570530694,736293827.1570529897,2019-10-08 13:31:34.896962,2019-10-08 14:21:01.138540
1570530699,1420761169.1570530676,2019-10-08 13:31:39.619264,2019-10-08 13:31:39.619264
1570530763,1420761169.1570530676,2019-10-08 13:32:43.952700,2019-10-08 14:13:57.954032
1570530839,1406058542.1570530839,2019-10-08 13:33:59.010796,2019-10-08 14:08:41.475368
1570531113,407008972.1570526162,2019-10-08 13:38:33.577212,2019-10-08 13:51:34.947543
1570531113,680261709.1570531124,2019-10-08 13:38:33.093731,2019-10-08 14:10:35.859219
1570531194,197172121.1570519080,2019-10-08 13:39:54.702348,2019-10-08 13:44:23.778937
1570531326,2123902657.1570432441,2019-10-08 13:42:06.911585,2019-10-08 14:52:19.292102
1570531640,1970924443.1570531638,2019-10-08 13:47:20.445302,2019-10-08 13:51:46.887804
1570531715,184521383.1570458150,2019-10-08 13:48:35.128559,2019-10-08 14:16:13.521635
1570531723,1582724095.1570531721,2019-10-08 13:48:43.257939,2019-10-08 13:48:43.257939
1570531740,1582724095.1570531721,2019-10-08 13:49:00.217279,2019-10-08 13:49:00.217279
1570531779,1582724095.1570531721,2019-10-08 13:49:39.087644,2019-10-08 13:49:39.087644
1570531780,1582724095.1570531721,2019-10-08 13:49:40.371167,2019-10-08 13:49:40.371167
1570531802,1582724095.1570531721,2019-10-08 13:50:02.480009,2019-10-08 13:50:02.480009
1570531805,1582724095.1570531721,2019-10-08 13:50:05.379492,2019-10-08 13:50:05.379492
1570531806,1582724095.1570531721,2019-10-08 13:50:06.377232,2019-10-08 13:50:14.815711
1570531856,1582724095.1570531721,2019-10-08 13:50:56.614840,2019-10-08 13:50:56.614840
1570531861,1582724095.1570531721,2019-10-08 13:51:01.116480,2019-10-08 13:51:01.116480
1570531871,1582724095.1570531721,2019-10-08 13:51:11.481311,2019-10-08 13:51:11.481311
1570531872,1582724095.1570531721,2019-10-08 13:51:12.298514,2019-10-08 13:52:10.350925
1570531940,1582724095.1570531721,2019-10-08 13:52:20.134000,2019-10-08 13:52:20.134000
1570531941,1582724095.1570531721,2019-10-08 13:52:21.055412,2019-10-08 13:52:39.597649
1570531945,1716125442.1570524296,2019-10-08 13:52:25.064093,2019-10-08 14:08:29.980888
1570531968,1582724095.1570531721,2019-10-08 13:52:48.215648,2019-10-08 13:52:48.215648
1570531976,1582724095.1570531721,2019-10-08 13:52:56.605642,2019-10-08 13:52:56.605642
1570532016,1582724095.1570531721,2019-10-08 13:53:36.244849,2019-10-08 13:53:36.244849
1570532017,1582724095.1570531721,2019-10-08 13:53:37.034263,2019-10-08 13:54:11.571762
1570532076,1659504060.1570532077,2019-10-08 13:54:36.368084,2019-10-08 13:57:04.641736
1570532077,1582724095.1570531721,2019-10-08 13:54:37.378679,2019-10-08 13:55:08.331671
1570532108,1582724095.1570531721,2019-10-08 13:55:08.503563,2019-10-08 13:55:53.320225
1570532151,1916158237.1570474164,2019-10-08 13:55:51.174010,2019-10-08 13:55:51.174010
1570532153,1582724095.1570531721,2019-10-08 13:55:53.727950,2019-10-08 13:56:57.320435
1570532169,1058858321.1570532170,2019-10-08 13:56:09.857920,2019-10-08 15:32:53.809321
1570532218,1582724095.1570531721,2019-10-08 13:56:58.757726,2019-10-08 13:57:28.748366
1570532233,1737824445.1570532052,2019-10-08 13:57:13.219151,2019-10-08 14:00:02.019872
1570532277,1582724095.1570531721,2019-10-08 13:57:57.997270,2019-10-08 13:57:57.997270
1570532299,1888443524.1570523406,2019-10-08 13:58:19.507433,2019-10-08 14:14:50.169981
1570532324,1582724095.1570531721,2019-10-08 13:58:44.229186,2019-10-08 13:58:44.229186
1570532325,1582724095.1570531721,2019-10-08 13:58:45.126089,2019-10-08 13:59:43.618649
1570532418,1548721363.1548752094,2019-10-08 14:00:18.393013,2019-10-08 14:00:28.919449
1570532439,408054489.1570462741,2019-10-08 14:00:39.026516,2019-10-08 14:00:39.026516
1570532529,1582724095.1570531721,2019-10-08 14:02:09.069842,2019-10-08 14:02:09.069842
1570532568,1737824445.1570532052,2019-10-08 14:02:48.246684,2019-10-08 14:35:55.795241
1570532607,1582724095.1570531721,2019-10-08 14:03:27.733066,2019-10-08 14:03:27.733066
1570532619,1582724095.1570531721,2019-10-08 14:03:39.132178,2019-10-08 14:04:05.630313
1570532658,1582724095.1570531721,2019-10-08 14:04:18.530536,2019-10-08 14:04:18.530536
1570532662,1582724095.1570531721,2019-10-08 14:04:22.705980,2019-10-08 14:04:27.700840
1570532768,1671608979.1570532646,2019-10-08 14:06:08.324563,2019-10-08 14:44:50.149703
1570532832,1582724095.1570531721,2019-10-08 14:07:12.331505,2019-10-08 14:07:12.331505
1570532835,1582724095.1570531721,2019-10-08 14:07:15.660435,2019-10-08 14:07:24.412849
1570532840,659710696.1570532841,2019-10-08 14:07:20.850670,2019-10-08 14:29:13.852492
1570532917,1582724095.1570531721,2019-10-08 14:08:37.246311,2019-10-08 14:08:45.965222
1570532928,1582724095.1570531721,2019-10-08 14:08:48.225319,2019-10-08 14:08:48.225319
1570532935,1582724095.1570531721,2019-10-08 14:08:55.917352,2019-10-08 14:09:33.926248
1570532979,1582724095.1570531721,2019-10-08 14:09:39.984657,2019-10-08 14:09:39.984657
1570533007,1582724095.1570531721,2019-10-08 14:10:07.890455,2019-10-08 14:15:11.349697
1570533309,1194825875.1570533308,2019-10-08 14:15:09.512956,2019-10-08 14:46:23.641943
1570533317,1022175617.1570533316,2019-10-08 14:15:17.397203,2019-10-08 14:46:02.432706
1570533324,1582724095.1570531721,2019-10-08 14:15:24.539406,2019-10-08 14:15:55.819648
1570533355,1582724095.1570531721,2019-10-08 14:15:55.827012,2019-10-08 14:15:55.827012
1570533372,1582724095.1570531721,2019-10-08 14:16:12.651718,2019-10-08 14:16:26.506065
1570533506,1582724095.1570531721,2019-10-08 14:18:26.308077,2019-10-08 14:18:26.308077
1570533512,1582724095.1570531721,2019-10-08 14:18:32.743546,2019-10-08 14:18:41.237653
1570533534,552380414.1570520451,2019-10-08 14:18:54.508017,2019-10-08 14:32:08.783291
1570533537,1582724095.1570531721,2019-10-08 14:18:57.016448,2019-10-08 14:18:57.016448
1570533582,1582724095.1570531721,2019-10-08 14:19:42.268866,2019-10-08 14:19:42.470209
1570533693,2111754807.1570527749,2019-10-08 14:21:33.342094,2019-10-08 15:27:53.846065
1570533950,184719764.1493400088,2019-10-08 14:25:50.382236,2019-10-08 14:41:56.288154
1570534110,1320403006.1570527780,2019-10-08 14:28:30.787352,2019-10-08 14:30:29.373038
1570534110,1853032962.1570534109,2019-10-08 14:28:30.782731,2019-10-08 14:35:54.630843
1570534556,1548721363.1548752094,2019-10-08 14:35:56.258589,2019-10-08 14:36:37.891363
1570534648,1737824445.1570532052,2019-10-08 14:37:28.693520,2019-10-08 14:49:49.863196
1570534742,2124090785.1570534731,2019-10-08 14:39:02.488304,2019-10-08 14:39:02.488304
1570534797,2124090785.1570534731,2019-10-08 14:39:57.111649,2019-10-08 14:39:57.111649
1570534983,2046329768.1570534974,2019-10-08 14:43:03.213639,2019-10-08 15:17:20.906382
1570535085,2124090785.1570534731,2019-10-08 14:44:45.546074,2019-10-08 14:44:45.546074
1570535150,552380414.1570520451,2019-10-08 14:45:50.561106,2019-10-08 15:06:45.845261
1570535226,736293827.1570529897,2019-10-08 14:47:06.906366,2019-10-08 14:47:06.906366
1570535368,779422222.1570535368,2019-10-08 14:49:28.633372,2019-10-08 15:26:38.839152
1570535371,736293827.1570529897,2019-10-08 14:49:31.640464,2019-10-08 14:49:31.640464
1570535383,1046919233.1570432705,2019-10-08 14:49:43.233243,2019-10-08 15:02:24.000835
1570535429,736293827.1570529897,2019-10-08 14:50:29.923238,2019-10-08 14:50:29.924496
1570535471,502409650.1570523308,2019-10-08 14:51:11.202521,2019-10-08 15:24:13.494627
1570535562,736293827.1570529897,2019-10-08 14:52:42.647175,2019-10-08 14:52:42.647175
1570535662,736293827.1570529897,2019-10-08 14:54:22.838400,2019-10-08 14:54:22.978909
1570535716,736293827.1570529897,2019-10-08 14:55:16.312946,2019-10-08 14:55:16.312946
1570535787,408054489.1570462741,2019-10-08 14:56:27.135416,2019-10-08 15:43:31.223768
1570535810,736293827.1570529897,2019-10-08 14:56:50.447395,2019-10-08 14:57:30.914586
1570535850,736293827.1570529897,2019-10-08 14:57:30.914760,2019-10-08 15:06:16.512503
1570535954,2124090785.1570534731,2019-10-08 14:59:14.557275,2019-10-08 14:59:14.557275
1570536277,1716125442.1570524296,2019-10-08 15:04:37.505333,2019-10-08 16:28:58.549091
1570536289,2142801482.1570523437,2019-10-08 15:04:49.042888,2019-10-08 15:11:48.384216
1570536326,768389109.1570536325,2019-10-08 15:05:26.049418,2019-10-08 15:16:59.811509
1570536380,1361164258.1570515219,2019-10-08 15:06:20.239437,2019-10-08 15:34:24.823537
1570536387,736293827.1570529897,2019-10-08 15:06:27.457096,2019-10-08 15:07:05.394016
1570536425,736293827.1570529897,2019-10-08 15:07:05.399497,2019-10-08 15:10:14.829749
1570536652,307003124.1570425565,2019-10-08 15:10:52.436041,2019-10-08 15:14:52.874179
1570536772,737878556.1570455075,2019-10-08 15:12:52.679344,2019-10-08 15:36:16.081853
1570536803,538046129.1536297233,2019-10-08 15:13:23.966399,2019-10-08 15:13:23.966399
1570536893,668136890.1570536875,2019-10-08 15:14:53.521247,2019-10-08 15:16:30.731927
1570536900,538046129.1536297233,2019-10-08 15:15:00.735748,2019-10-08 15:18:35.299350
1570537022,668136890.1570536875,2019-10-08 15:17:02.857904,2019-10-08 15:21:30.995794
1570537217,538046129.1536297233,2019-10-08 15:20:17.434691,2019-10-08 15:20:17.434691
1570537327,1659504060.1570532077,2019-10-08 15:22:07.598438,2019-10-08 15:22:13.205843
1570537354,1592414521.1570537353,2019-10-08 15:22:34.510658,2019-10-08 15:22:50.068255
1570537446,2124090785.1570534731,2019-10-08 15:24:06.900027,2019-10-08 15:38:45.202005
1570537446,668136890.1570536875,2019-10-08 15:24:06.169428,2019-10-08 15:24:19.864864
1570537495,1441440702.1570537493,2019-10-08 15:24:55.270127,2019-10-08 15:24:55.270127
1570537720,1035111548.1570525299,2019-10-08 15:28:40.197937,2019-10-08 15:29:15.308279
1570538102,966172805.1570525452,2019-10-08 15:35:02.424316,2019-10-08 16:10:35.285363
1570538117,1361164258.1570515219,2019-10-08 15:35:17.178011,2019-10-08 15:35:17.178011
1570538158,1361164258.1570515219,2019-10-08 15:35:58.736395,2019-10-08 16:29:58.471068
1570538160,582312972.1570534557,2019-10-08 15:36:00.589289,2019-10-08 15:43:52.931950
1570538256,1548721363.1548752094,2019-10-08 15:37:36.742129,2019-10-08 15:39:02.004282
1570538281,52911503.1570538280,2019-10-08 15:38:01.259680,2019-10-08 15:38:51.810367
1570538515,1940550642.1570538512,2019-10-08 15:41:55.198679,2019-10-08 15:58:29.830884
1570538531,552380414.1570520451,2019-10-08 15:42:11.172753,2019-10-08 16:39:33.100938
1570538567,275705172.1570538566,2019-10-08 15:42:47.289457,2019-10-08 16:00:50.199710
1570538582,1178293833.1570274498,2019-10-08 15:43:02.590953,2019-10-08 15:43:06.972280
1570539096,32257049.1570535369,2019-10-08 15:51:36.119745,2019-10-08 16:21:56.970642
1570539150,1722435583.1570539150,2019-10-08 15:52:30.116796,2019-10-08 15:55:48.412373
1570539743,979547909.1570539722,2019-10-08 16:02:23.788973,2019-10-08 16:17:35.040890
1570539845,986173934.1570539845,2019-10-08 16:04:05.711068,2019-10-08 16:04:48.914381
1570539931,1379634948.1570452367,2019-10-08 16:05:31.636779,2019-10-08 16:11:16.880968
1570540036,1338190105.1570445142,2019-10-08 16:07:16.309292,2019-10-08 16:12:22.348210
1570540099,128526373.1570437551,2019-10-08 16:08:19.491583,2019-10-08 16:23:43.901805
1570540106,1314501935.1570469864,2019-10-08 16:08:26.993551,2019-10-08 16:10:15.553837
1570540274,737878556.1570455075,2019-10-08 16:11:14.241835,2019-10-08 17:35:44.762852
1570540360,1883937911.1570435210,2019-10-08 16:12:40.148940,2019-10-08 16:12:56.836864
1570540542,2111754807.1570527749,2019-10-08 16:15:42.351035,2019-10-08 16:20:07.001782
1570540710,249224733.1570479878,2019-10-08 16:18:30.524810,2019-10-08 16:18:42.331454
1570540757,105427484.1570540758,2019-10-08 16:19:17.792146,2019-10-08 18:06:59.038155
1570540948,629310643.1570540944,2019-10-08 16:22:28.514195,2019-10-08 16:25:43.989651
1570540976,1687869304.1570540977,2019-10-08 16:22:56.380519,2019-10-08 16:42:48.994336
1570541070,966951491.1570435949,2019-10-08 16:24:30.382470,2019-10-08 16:24:36.337013
1570541130,316964116.1570541130,2019-10-08 16:25:30.378275,2019-10-08 16:27:33.288094
1570541176,629310643.1570540944,2019-10-08 16:26:16.320406,2019-10-08 16:49:42.089710
1570541259,1668855649.1570541260,2019-10-08 16:27:39.239894,2019-10-08 16:27:39.239894
1570541283,1668855649.1570541260,2019-10-08 16:28:03.282150,2019-10-08 16:42:25.783015
1570541435,1361164258.1570515219,2019-10-08 16:30:35.786850,2019-10-08 16:30:54.449012
1570541454,1361164258.1570515219,2019-10-08 16:30:54.455731,2019-10-08 16:32:19.885241
1570541583,1361164258.1570515219,2019-10-08 16:33:03.162355,2019-10-08 16:33:03.192360
1570541583,1883937911.1570435210,2019-10-08 16:33:03.530668,2019-10-08 16:33:03.530668
1570541588,1361164258.1570515219,2019-10-08 16:33:08.545419,2019-10-08 16:34:10.184317
1570541701,1571786447.1570541700,2019-10-08 16:35:01.739831,2019-10-08 16:41:37.511067
1570541706,1361164258.1570515219,2019-10-08 16:35:06.137120,2019-10-08 16:35:23.511965
1570541708,1191361668.1570518065,2019-10-08 16:35:08.916552,2019-10-08 16:35:30.918185
1570541723,1361164258.1570515219,2019-10-08 16:35:23.515020,2019-10-08 16:36:16.292979
1570541730,1191361668.1570518065,2019-10-08 16:35:30.927743,2019-10-08 16:35:30.927743
1570541762,1191361668.1570518065,2019-10-08 16:36:02.047065,2019-10-08 16:36:02.069013
1570541774,723959459.1570541773,2019-10-08 16:36:14.144430,2019-10-08 16:45:16.889994
1570541784,1191361668.1570518065,2019-10-08 16:36:24.978479,2019-10-08 16:36:24.978479
1570541787,1361164258.1570515219,2019-10-08 16:36:27.869935,2019-10-08 16:36:51.912888
1570541811,1361164258.1570515219,2019-10-08 16:36:51.942773,2019-10-08 16:36:51.942773
1570541849,1361164258.1570515219,2019-10-08 16:37:29.721614,2019-10-08 16:37:29.721614
1570541967,1361164258.1570515219,2019-10-08 16:39:27.503787,2019-10-08 16:45:15.831641
1570542025,408054489.1570462741,2019-10-08 16:40:25.424725,2019-10-08 16:49:11.214950
1570542199,184719764.1493400088,2019-10-08 16:43:19.810722,2019-10-08 16:43:53.221948
1570542201,552380414.1570520451,2019-10-08 16:43:21.002788,2019-10-08 16:46:56.682577
1570542211,966172805.1570525452,2019-10-08 16:43:31.208443,2019-10-08 16:43:31.208443
1570542244,184719764.1493400088,2019-10-08 16:44:04.944551,2019-10-08 16:51:19.398479
1570542339,1361164258.1570515219,2019-10-08 16:45:39.550081,2019-10-08 16:45:39.550081
1570542429,1004963704.1570542426,2019-10-08 16:47:09.114758,2019-10-08 16:51:08.606171
1570542436,1337074735.1570529671,2019-10-08 16:47:16.842009,2019-10-08 17:17:21.209772
1570542517,1548721363.1548752094,2019-10-08 16:48:37.763287,2019-10-08 16:52:26.208570
1570542587,292528633.1570542588,2019-10-08 16:49:47.039985,2019-10-08 17:00:12.437094
1570542666,552380414.1570520451,2019-10-08 16:51:06.866412,2019-10-08 16:55:47.414006
1570542722,1004963704.1570542426,2019-10-08 16:52:02.190269,2019-10-08 16:52:27.901125
1570542755,1004963704.1570542426,2019-10-08 16:52:35.761842,2019-10-08 16:52:35.761842
1570542763,1668855649.1570541260,2019-10-08 16:52:43.641781,2019-10-08 16:52:44.272006
1570542770,1004963704.1570542426,2019-10-08 16:52:50.785932,2019-10-08 16:55:24.497972
1570543044,1612340927.1570543041,2019-10-08 16:57:24.538392,2019-10-08 17:08:06.042119
1570543117,901234526.1570528668,2019-10-08 16:58:37.442819,2019-10-08 16:58:37.846111
1570543136,1301572455.1570543131,2019-10-08 16:58:56.238359,2019-10-08 17:13:25.279226
1570543592,609174663.1570517712,2019-10-08 17:06:32.216367,2019-10-08 17:14:27.172393
1570543737,1613906101.1570543731,2019-10-08 17:08:57.076827,2019-10-08 17:08:57.652466
1570543887,1883937911.1570435210,2019-10-08 17:11:27.260692,2019-10-08 17:22:01.449414
1570544123,900347389.1570516759,2019-10-08 17:15:23.261177,2019-10-08 17:28:00.710619
1570544390,1267519720.1570544391,2019-10-08 17:19:50.518338,2019-10-08 17:28:54.380720
1570544394,932026049.1570544369,2019-10-08 17:19:54.836024,2019-10-08 17:35:03.117896
1570545092,2142801482.1570523437,2019-10-08 17:31:32.657093,2019-10-08 18:14:03.193133
1570545098,1548721363.1548752094,2019-10-08 17:31:38.998630,2019-10-08 18:04:29.489935
1570545249,457979771.1573110044,2019-10-08 17:34:09.995667,2019-10-08 17:34:09.995667
1570545447,493385877.1570466877,2019-10-08 17:37:27.428529,2019-10-08 18:10:51.320515
1570545508,105619151.1570429321,2019-10-08 17:38:28.619365,2019-10-08 17:38:56.622427
1570545648,249224733.1570479878,2019-10-08 17:40:48.743772,2019-10-08 17:45:23.096865
1570545967,823105290.1570545961,2019-10-08 17:46:07.079693,2019-10-08 18:18:23.448427
1570546140,1545956328.1570546139,2019-10-08 17:49:00.312355,2019-10-08 18:09:04.739168
1570546358,1301572455.1570543131,2019-10-08 17:52:38.958719,2019-10-08 17:52:40.372450
1570546831,1240068478.1570546827,2019-10-08 18:00:31.336052,2019-10-08 18:02:06.027959
1570546848,1421797687.1570471935,2019-10-08 18:00:48.298681,2019-10-08 18:01:32.584472
1570546979,1240068478.1570546827,2019-10-08 18:02:59.565893,2019-10-08 18:02:59.565893
1570547021,1240068478.1570546827,2019-10-08 18:03:41.313127,2019-10-08 18:05:39.348477
1570547160,1779681485.1570547157,2019-10-08 18:06:00.381533,2019-10-08 18:18:14.864051
1570547191,405850895.1570547183,2019-10-08 18:06:31.833729,2019-10-08 18:12:33.702647
1570547277,1240068478.1570546827,2019-10-08 18:07:57.350616,2019-10-08 18:07:57.350616
1570547289,927207547.1540126441,2019-10-08 18:08:09.014953,2019-10-08 18:20:16.987102
1570547320,1240068478.1570546827,2019-10-08 18:08:40.874596,2019-10-08 18:25:44.793590
1570547348,292528633.1570542588,2019-10-08 18:09:08.235139,2019-10-08 18:09:08.235139
1570547667,345907632.1570547665,2019-10-08 18:14:27.431695,2019-10-08 18:18:54.518675
1570547759,1466712436.1570465090,2019-10-08 18:15:59.183330,2019-10-08 18:26:56.286685
1570547802,1859827333.1570547802,2019-10-08 18:16:42.595138,2019-10-08 18:19:45.756692
1570547949,2113090574.1570547947,2019-10-08 18:19:09.114981,2019-10-08 18:39:07.169928
1570548085,1545956328.1570546139,2019-10-08 18:21:25.708723,2019-10-08 18:25:22.446174
